time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,0.07913325187115382,-0.9932003241183156,14.576344103863022,6.0664383462807905,0.023185497150946865,0.0,-0.06015762165476593,-1.8264897996458385,3.9209193559274733,-0.1605912881589602,-0.0015098585861173935,0.0,462.17956243837284,462.75493739340624,460.98013753218777,462.0360062944699
2.1600000000000015,0.07508330201049832,-1.10694639226705,14.812487045436514,6.056547340081851,0.02312241950521443,0.0,-0.07482742563032897,-1.9659151224737927,3.9500545530295765,-0.17511124940782305,-0.0001495115772391165,0.0,435.9551082323281,436.06879311405623,437.1822572326657,435.94390778533085
2.2200000000000015,0.07011387200165371,-1.2296339564926686,15.051979823646576,6.046061484224939,0.023940689941386317,0.0,-0.09085919933271572,-2.1246393996212447,4.03230956679315,-0.17408016066469828,0.032389370356940644,0.0,453.1277547788255,455.7362271172732,454.45308989727556,454.50708615693236
2.2800000000000016,0.06425674603473851,-1.3611134717298787,15.292456802139396,6.0352160397605115,0.025985691987520987,0.0,-0.1045430557198298,-2.258901835316522,3.9833761512574344,-0.19944901827052844,0.037271995150243896,0.0,412.15035512650553,412.58229298558115,413.81741001837804,411.54272862779715
2.3400000000000016,0.057387507535901126,-1.502300965623677,15.535677221910015,6.023087636745952,0.028265551165469915,0.0,-0.1246625116729654,-2.448496494434913,4.12286289860413,-0.20814193965456357,0.0394105148126382,0.0,475.3912001614282,475.5556396432649,473.7620640017951,473.0557127403494
2.4000000000000017,0.049387821639976986,-1.653974739730677,15.782853095373381,6.010476454579251,0.030908722118393683,0.0,-0.14221242221281846,-2.6083698967188873,4.115811406321875,-0.21461689613288826,0.05201175571458812,0.0,430.2289520275878,431.295834279406,429.34510781718717,428.74999995722095
2.4600000000000017,0.040193522008949566,-1.816260001584509,16.032331852794524,5.997723071425263,0.03417480856025357,0.0,-0.16457538339017963,-2.80229565506512,4.199147818982699,-0.20873112346427394,0.058885313901929415,0.0,460.05246241484684,460.5982993661452,460.75196091818935,461.17430262143245
2.520000000000002,0.029704294023073605,-1.9894950799276345,16.283512007677906,5.985577276766072,0.03774230682070012,0.0,-0.18536825828923656,-2.9732426400782273,4.17300591156206,-0.19214033168682104,0.060579859587346456,0.0,426.99133634399857,427.1385346743226,425.9050527411422,427.27952153173226
2.580000000000002,0.017646230281292752,-2.1751848874777386,16.53947000198881,5.973699318658916,0.04100030942547406,0.0,-0.2169411387995817,-3.217477593963789,4.357351872226223,-0.21333809900356754,0.03718530884214698,0.0,495.03931391224035,493.31622887939386,496.5158241456459,494.92362058288654
2.640000000000002,0.0035747553996470726,-2.376165306713132,16.807449262754552,5.960467239567588,0.04314018558860688,0.0,-0.2523229377295823,-3.4830470544500014,4.573384092946362,-0.24150280008746142,0.03243589671145275,0.0,507.4656920613581,507.1250034908284,508.7322192555435,506.66876119489484
